date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:47	2193/2193	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:05:46%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fequipo-2%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed3175.json	(from https://inspirastem.com/equipo-2/)
13:05:48	2344/2344	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:05:47%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fequipo-2%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed3c4e	(from https://inspirastem.com/equipo-2/)
13:05:48	78/78	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202026%2020:06:38%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2987.css?ver=1784318798	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-298715e2.css	(from https://inspirastem.com/equipo-2/)
13:05:50	21961/21961	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:05:49%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2987	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2987.json	(from https://inspirastem.com/equipo-2/)
13:05:52	1065072/1065072	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:44:41%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Fernanda.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Fernanda.jpg	(from https://inspirastem.com/equipo-2/)
13:05:52	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:05:51%20GMT	https://inspirastem.com/?p=2987	/home/erick/software/inspirastem_ws/inspirastem.com/index3ae6.html	(from https://inspirastem.com/equipo-2/)
13:05:53	298439/298439	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:47:10%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Miguel.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Miguel.jpg	(from https://inspirastem.com/equipo-2/)
13:05:54	34564/34564	---M--	200	added ('OK')	image/webp	date:Fri,%2012%20Dec%202025%2019:43:27%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Alex.webp	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Alex.webp	(from https://inspirastem.com/equipo-2/)
13:05:54	236722/236722	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:44:40%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/erick.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/erick.jpg	(from https://inspirastem.com/equipo-2/)
13:05:55	202603/202603	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:46:58%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Jessica-Altschul.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Jessica-Altschul.jpg	(from https://inspirastem.com/equipo-2/)
13:05:57	322270/322270	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:46:42%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/headshot_DavidP-1-scaled.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/headshot_DavidP-1-scaled.jpg	(from https://inspirastem.com/equipo-2/)
13:05:57	231806/231806	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:46:59%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/juan_h1-1-1.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/juan_h1-1-1.jpg	(from https://inspirastem.com/equipo-2/)
13:05:59	20859/20859	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:43:30%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/alexis.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/alexis.jpg	(from https://inspirastem.com/equipo-2/)
13:06:00	281380/281380	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:43:29%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Alexandra.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Alexandra.jpg	(from https://inspirastem.com/equipo-2/)
13:06:01	98434/98434	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:43:48%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/camila-scaled.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/camila-scaled.jpg	(from https://inspirastem.com/equipo-2/)
13:06:03	1017440/1017440	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:47:15%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/oscar_melendez.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/oscar_melendez.jpg	(from https://inspirastem.com/equipo-2/)
13:06:03	1374882/1374882	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:47:11%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/monica.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/monica.jpg	(from https://inspirastem.com/equipo-2/)
13:06:05	338308/338308	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:14:44%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Andrea-Herrera.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Andrea-Herrera.jpg	(from https://inspirastem.com/equipo-2/)
13:06:08	547689/547689	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:48:53%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/oscar_tejada-scaled.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/oscar_tejada-scaled.jpg	(from https://inspirastem.com/equipo-2/)
13:06:08	866959/866959	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2020:33:29%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Michael-Sanche.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Michael-Sanche.jpg	(from https://inspirastem.com/equipo-2/)
13:06:08	15519237/15519237	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Dec%202025%2019:47:14%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/olga.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/olga.jpg	(from https://inspirastem.com/equipo-2/)
13:06:10	173813/173813	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:16:26%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Francisco-Zelaya.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Francisco-Zelaya.jpg	(from https://inspirastem.com/equipo-2/)
13:06:10	617609/617609	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:16:47%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Paty-Ortiz.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Paty-Ortiz.jpg	(from https://inspirastem.com/equipo-2/)
13:06:10	628174/628174	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:13:57%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Saul-flores-scaled.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Saul-flores-scaled.jpg	(from https://inspirastem.com/equipo-2/)
13:06:11	191535/191535	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:17:11%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Rafael-Salazar.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Rafael-Salazar.jpg	(from https://inspirastem.com/equipo-2/)
13:06:12	2173/2173	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:11%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fbioquimica%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed2876.json	(from https://inspirastem.com/bioquimica/)
13:06:13	2324/2324	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:12%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fbioquimica%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed4eef	(from https://inspirastem.com/bioquimica/)
13:06:13	2436/2436	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202026%2023:24:01%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2846.css?ver=1784330641	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-284612d3.css	(from https://inspirastem.com/bioquimica/)
13:06:15	8119/8119	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:14%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2846	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2846.json	(from https://inspirastem.com/bioquimica/)
13:06:16	152601/152601	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Dec%202025%2020:41:58%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Saul-flores-1024x1024.png	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Saul-flores-1024x1024.png	(from https://inspirastem.com/bioquimica/)
13:06:16	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:16%20GMT	https://inspirastem.com/?p=2846	/home/erick/software/inspirastem_ws/inspirastem.com/index689a.html	(from https://inspirastem.com/bioquimica/)
13:06:17	2178/2178	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:16%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fastrofisica%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed907e.json	(from https://inspirastem.com/astrofisica/)
13:06:18	2329/2329	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:17%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fastrofisica%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embeda645	(from https://inspirastem.com/astrofisica/)
13:06:18	2320/2320	---M--	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2004:13:46%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2803.css?ver=1784348026	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-28030f86.css	(from https://inspirastem.com/astrofisica/)
13:06:20	7146/7146	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:19%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2803	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2803.json	(from https://inspirastem.com/astrofisica/)
13:06:21	131031/131031	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Dec%202025%2021:19:04%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Michael-Sanchez-811x1024.png	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Michael-Sanchez-811x1024.png	(from https://inspirastem.com/astrofisica/)
13:06:21	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:21%20GMT	https://inspirastem.com/?p=2803	/home/erick/software/inspirastem_ws/inspirastem.com/indexe793.html	(from https://inspirastem.com/astrofisica/)
13:06:22	2188/2188	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:21%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fciencias-marinas%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed6d9a.json	(from https://inspirastem.com/ciencias-marinas/)
13:06:23	2339/2339	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:22%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fciencias-marinas%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embedfebd	(from https://inspirastem.com/ciencias-marinas/)
13:06:23	2016/2016	---M--	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2006:15:38%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2704.css?ver=1784355338	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-27040155.css	(from https://inspirastem.com/ciencias-marinas/)
13:06:25	7295/7295	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:24%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2704	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2704.json	(from https://inspirastem.com/ciencias-marinas/)
13:06:26	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:26%20GMT	https://inspirastem.com/?p=2704	/home/erick/software/inspirastem_ws/inspirastem.com/index8bb4.html	(from https://inspirastem.com/ciencias-marinas/)
13:06:26	497097/497097	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Dec%202025%2021:24:46%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Andrea-Herrera-1024x1024.png	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Andrea-Herrera-1024x1024.png	(from https://inspirastem.com/ciencias-marinas/)
13:06:27	2203/2203	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:26%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fredes-electricas%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed01c2.json	(from https://inspirastem.com/redes-electricas/)
13:06:28	2354/2354	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:27%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fredes-electricas%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed5b10	(from https://inspirastem.com/redes-electricas/)
13:06:28	2013/2013	---M--	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2000:17:33%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2689.css?ver=1784333853	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-2689bfbf.css	(from https://inspirastem.com/redes-electricas/)
13:06:30	7722/7722	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:29%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2689	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2689.json	(from https://inspirastem.com/redes-electricas/)
13:06:31	818335/818335	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Dec%202025%2021:06:27%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Francisco-Zelaya-1024x683.png	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Francisco-Zelaya-1024x683.png	(from https://inspirastem.com/redes-electricas/)
13:06:32	2178/2178	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:31%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Faeronautica%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed5344.json	(from https://inspirastem.com/aeronautica/)
13:06:33	2295/2295	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202026%2022:04:46%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2722.css?ver=1784325886	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-272268cb.css	(from https://inspirastem.com/aeronautica/)
13:06:35	7439/7439	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:34%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2722	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2722.json	(from https://inspirastem.com/aeronautica/)
13:06:36	96462/96462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Dec%202025%2021:07:52%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Oscar-Tejada-Paty-Ortiz-1024x558.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Oscar-Tejada-Paty-Ortiz-1024x558.jpg	(from https://inspirastem.com/aeronautica/)
13:06:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:35%20GMT	https://inspirastem.com/?p=2722	/home/erick/software/inspirastem_ws/inspirastem.com/index841a.html	(from https://inspirastem.com/aeronautica/)
13:06:37	2213/2213	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:36%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fbiologia-molecular%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embeda3b3.json	(from https://inspirastem.com/biologia-molecular/)
13:06:38	2364/2364	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:37%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fbiologia-molecular%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed1c80	(from https://inspirastem.com/biologia-molecular/)
13:06:38	2436/2436	---M--	200	added ('OK')	text/css	date:Sat,%2018%20Jul%202026%2017:46:14%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-1137.css?ver=1784396774	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-113798b4.css	(from https://inspirastem.com/biologia-molecular/)
13:06:40	7533/7533	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:39%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/1137	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/1137.json	(from https://inspirastem.com/biologia-molecular/)
13:06:41	73412/73412	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Dec%202025%2020:32:40%20GMT	https://inspirastem.com/wp-content/uploads/2025/12/Rafael-Salazar-1024x522.png	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/12/Rafael-Salazar-1024x522.png	(from https://inspirastem.com/biologia-molecular/)
13:06:42	2176/2176	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:41%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fsaul-j-flores%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embedb9c2.json	(from https://inspirastem.com/saul-j-flores/)
13:06:42	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:41%20GMT	https://inspirastem.com/?p=1137	/home/erick/software/inspirastem_ws/inspirastem.com/index2169.html	(from https://inspirastem.com/biologia-molecular/)
13:06:43	2327/2327	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:42%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fsaul-j-flores%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embeda3d6	(from https://inspirastem.com/saul-j-flores/)
13:06:43	2392/2392	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202026%2022:36:28%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2177.css?ver=1784327788	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-217748a0.css	(from https://inspirastem.com/saul-j-flores/)
13:06:45	7516/7516	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:44%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2177	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2177.json	(from https://inspirastem.com/saul-j-flores/)
13:06:46	118970/118970	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:13:58%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Saul-flores-912x1024.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Saul-flores-912x1024.jpg	(from https://inspirastem.com/saul-j-flores/)
13:06:46	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:46%20GMT	https://inspirastem.com/?p=2177	/home/erick/software/inspirastem_ws/inspirastem.com/index0264.html	(from https://inspirastem.com/saul-j-flores/)
13:06:47	2178/2178	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:46%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fandrea-herrera%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed8ac5.json	(from https://inspirastem.com/andrea-herrera/)
13:06:48	2329/2329	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:47%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fandrea-herrera%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed7044	(from https://inspirastem.com/andrea-herrera/)
13:06:48	2504/2504	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202026%2021:33:25%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2172.css?ver=1784324005	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-2172e662.css	(from https://inspirastem.com/andrea-herrera/)
13:06:50	7288/7288	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:49%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2172	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2172.json	(from https://inspirastem.com/andrea-herrera/)
13:06:51	106632/106632	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:14:53%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Andrea-Herrera-1024x1024.jpeg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Andrea-Herrera-1024x1024.jpg	(from https://inspirastem.com/andrea-herrera/)
13:06:51	37529/37529	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Oct%202025%2014:33:17%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/ecop-1-763x1024.png	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/ecop-1-763x1024.png	(from https://inspirastem.com/andrea-herrera/)
13:06:52	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:51%20GMT	https://inspirastem.com/?p=2172	/home/erick/software/inspirastem_ws/inspirastem.com/indexa50b.html	(from https://inspirastem.com/andrea-herrera/)
13:06:53	2178/2178	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:52%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Frafael-salazar%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed89ac.json	(from https://inspirastem.com/rafael-salazar/)
13:06:54	2329/2329	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:53%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Frafael-salazar%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embed7c92	(from https://inspirastem.com/rafael-salazar/)
13:06:54	1865/1865	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202026%2020:37:41%20GMT	https://inspirastem.com/wp-content/uploads/elementor/css/post-2167.css?ver=1784320661	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/elementor/css/post-2167f3d7.css	(from https://inspirastem.com/rafael-salazar/)
13:06:56	8274/8274	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:55%20GMT	https://inspirastem.com/wp-json/wp/v2/pages/2167	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/wp/v2/pages/2167.json	(from https://inspirastem.com/rafael-salazar/)
13:06:57	154872/154872	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Oct%202025%2019:17:11%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/Rafael-Salazar-768x1154.jpg	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/Rafael-Salazar-768x1154.jpg	(from https://inspirastem.com/rafael-salazar/)
13:06:57	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jul%202026%2017:06:57%20GMT	https://inspirastem.com/?p=2167	/home/erick/software/inspirastem_ws/inspirastem.com/indexfc21.html	(from https://inspirastem.com/rafael-salazar/)
13:06:57	20816/20816	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Oct%202025%2019:00:38%20GMT	https://inspirastem.com/wp-content/uploads/2025/10/university-of-dundee-seeklogo-1024x343.png	/home/erick/software/inspirastem_ws/inspirastem.com/wp-content/uploads/2025/10/university-of-dundee-seeklogo-1024x343.png	(from https://inspirastem.com/rafael-salazar/)
13:06:59	2178/2178	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Jul%202026%2017:06:58%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fpatricia-ortiz%2F	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embedd708.json	(from https://inspirastem.com/patricia-ortiz/)
13:07:00	2329/2329	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Jul%202026%2017:06:59%20GMT	https://inspirastem.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finspirastem.com%2Fpatricia-ortiz%2F&format=xml	/home/erick/software/inspirastem_ws/inspirastem.com/wp-json/oembed/1.0/embedb3be	(from https://inspirastem.com/patricia-ortiz/)
